symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl,pnl_pct,fees,exit_reason
BTCUSDT,LONG,2024-11-01 02:00:00,69076.531005,2024-11-01 05:30:00,69597.18400000001,0.0005066843903534556,0.2285429386119242,0.7537335581636615,0.03526380674535728,signal
BTCUSDT,LONG,2024-11-02 10:15:00,69467.66647499999,2024-11-02 11:30:00,69611.65676,0.0005039290331632149,0.03748155021699299,0.2072766976444017,0.03507933488795637,signal
BTCUSDT,LONG,2024-11-02 14:15:00,69185.765595,2024-11-02 16:15:00,69437.273995,0.0005059835692928841,0.09212499820118007,0.36352622224674463,0.03513411973795806,signal
BTCUSDT,LONG,2024-11-02 23:00:00,69312.639,2024-11-03 06:30:00,68587.698995,0.0005050862333323401,-0.400799919055693,-1.045898721299584,0.034642702538316875,signal
BTCUSDT,LONG,2024-11-03 13:45:00,68082.154065,2024-11-03 16:00:00,68420.322725,0.0005139908824589552,0.13864818591781838,0.4967067576580361,0.03516742205554926,signal
BTCUSDT,LONG,2024-11-04 07:45:00,68652.309,2024-11-04 10:30:00,68865.559995,0.0005097750515260506,0.0736040925692899,0.3106246506581584,0.03510594439482146,signal
BTCUSDT,LONG,2024-11-04 16:30:00,67999.983,2024-11-04 22:00:00,67654.086035,0.0005146852109932843,-0.21284860995843968,-0.508672134520964,0.03482055754548179,signal
BTCUSDT,LONG,2024-11-07 00:15:00,75244.14326999999,2024-11-07 07:30:00,74874.54400000001,0.0004650183977840682,-0.20668850084324325,-0.49120005084480384,0.034818040485692724,signal
BTCUSDT,LONG,2024-11-07 22:15:00,75669.09564,2024-11-08 00:15:00,76189.886,0.00046229510087002874,0.20553662097469216,0.6882471048387953,0.03522221103364599,signal
BTCUSDT,LONG,2024-11-09 12:45:00,76318.410135,2024-11-09 18:15:00,76269.846,0.00045844012697139906,-0.05722890609998213,-0.06363357794546287,0.03496515788432905,signal
BTCUSDT,LONG,2024-11-12 10:30:00,86304.43065,2024-11-12 14:45:00,86958.009245,0.00040535803084026337,0.22968420487520297,0.7572943707264919,0.035249127393342614,signal
BTCUSDT,LONG,2024-11-13 04:30:00,86711.30398499999,2024-11-13 07:15:00,87089.2336,0.0004035345676211441,0.11736414755502389,0.4358481508540025,0.03514351622523282,signal
BTCUSDT,LONG,2024-11-13 21:00:00,88655.39554499999,2024-11-13 23:15:00,90161.2968,0.0003947181263610179,0.5588182237151315,1.6986007966493526,0.035588298143175635,signal
BTCUSDT,LONG,2024-11-14 14:45:00,88764.390015,2024-11-14 18:00:00,89571.21199000001,0.0003944399940902429,0.282912386722892,0.9089478053796927,0.0353304683279915,signal
BTCUSDT,LONG,2024-11-15 15:30:00,88240.098,2024-11-15 16:15:00,89588.17350500001,0.00039688194791651706,0.49947090355200113,1.5277357296226204,0.03555592881094731,signal
BTCUSDT,LONG,2024-11-17 02:00:00,89526.75100499998,2024-11-17 04:15:00,90379.03787500001,0.0003913596476508194,0.29817998072284957,0.951991288003321,0.03537070841778007,signal
BTCUSDT,LONG,2024-11-17 13:30:00,90501.23800499999,2024-11-17 17:30:00,90446.404175,0.00038724738467674886,-0.056259390729489996,-0.060589038568687,0.03502513347018493,signal
BTCUSDT,LONG,2024-11-17 21:45:00,89182.54899,2024-11-17 23:30:00,89655.14000500001,0.0003929375468941533,0.1504698833383064,0.5299142268887203,0.035228870780016575,signal
BTCUSDT,LONG,2024-11-18 11:30:00,90386.080455,2024-11-18 15:00:00,90787.96331,0.0003877501024977284,0.12062707613931856,0.44462914309033075,0.035203042079012516,signal
BTCUSDT,LONG,2024-11-21 15:15:00,96204.078,2024-11-21 17:00:00,97247.05215,0.000364331824437218,0.34455847897940917,1.0841267560404342,0.035430195930950786,signal
BTCUSDT,LONG,2024-11-22 13:15:00,97645.09814999999,2024-11-22 15:15:00,98243.19383,0.0003590660535943222,0.17948005958837712,0.6125199229983191,0.035275795901040165,signal
BTCUSDT,LONG,2024-11-23 01:15:00,98419.85533499999,2024-11-23 03:15:00,98726.61200000001,0.0003562908580984733,0.07411920609364894,0.31168168654169326,0.03517538930663503,signal
BTCUSDT,LONG,2024-11-23 16:15:00,97754.67291000001,2024-11-23 20:45:00,97654.66824000001,0.0003587292609778232,-0.07090618833219893,-0.10230167727333742,0.03503158696876971,signal
BTCUSDT,LONG,2024-11-24 10:30:00,97632.781995,2024-11-24 18:45:00,96489.29122,0.00035913913109822317,-0.4453253635613675,-1.1712160112968606,0.034653080209034216,signal
BTCUSDT,LONG,2024-11-25 13:00:00,97548.75,2024-11-25 14:45:00,95337.79725500001,0.0003592761452435287,-0.8285951758329796,-2.266510585732762,0.03425259629378547,stop_loss
BTCUSDT,LONG,2024-11-25 14:45:00,95433.182745,2024-11-25 22:15:00,93337.32799,0.00035437432135385435,-0.7757934587228096,-2.196148860087977,0.033076352263438365,stop_loss
BTCUSDT,LONG,2024-11-25 22:15:00,93430.71201,2024-11-26 00:15:00,94196.89799000001,0.0003621064163603346,0.24333155831991543,0.8200579483093348,0.03410930116341891,signal
BTCUSDT,LONG,2024-11-26 08:00:00,93276.63501,2024-11-26 14:30:00,92862.815365,0.0003751819246749783,-0.19009810067879257,-0.44364769907880053,0.034840449799377844,signal
BTCUSDT,LONG,2024-11-30 01:15:00,96749.13038999999,2024-11-30 05:00:00,96727.60200500001,0.0003616345596692733,-0.04276545178880242,-0.022251760727152153,0.03498004375894289,signal
