symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl,pnl_pct,fees,exit_reason
ETHUSDT,LONG,2024-11-04 01:30:00,2462.240505,2024-11-04 04:00:00,2473.3127250000002,0.014214695895436094,0.1222308519471783,0.4496806862496162,0.03515738824018737,signal
BTCUSDT,LONG,2024-11-06 00:15:00,70355.13999,2024-11-06 00:30:00,71167.848275,0.0004975194859223271,0.36893081687004026,1.155151258480213,0.03540739128797617,signal
ETHUSDT,LONG,2024-11-08 18:30:00,2960.3494349999996,2024-11-08 21:15:00,2922.3480950000003,0.011827907927886499,-0.4840416148571971,-1.2836775128879119,0.034565264200894515,signal
BTCUSDT,LONG,2024-11-10 22:15:00,80890.15486499999,2024-11-11 02:45:00,81390.454415,0.00043264317688003365,0.18123816193784067,0.6184925110292786,0.035213024765815164,signal
BTCUSDT,LONG,2024-11-11 08:00:00,81264.612,2024-11-11 10:00:00,82088.91501,0.0004307125964583953,0.31968095998116236,1.0143443618484307,0.03535672972440964,signal
ETHUSDT,LONG,2024-11-11 15:00:00,3201.0097049999995,2024-11-11 16:15:00,3295.33151,0.010937691239859016,0.9956194616868373,2.946626648856115,0.036043318589358386,signal
BTCUSDT,LONG,2024-11-16 08:45:00,91471.69299,2024-11-16 11:30:00,90966.503995,0.00038312701926397256,-0.22840327934777652,-0.5522899800873026,0.03485172552846861,signal
ETHUSDT,LONG,2024-11-16 09:30:00,3124.8516449999997,2024-11-16 11:45:00,3193.7423300000005,0.010822102820087626,0.7109790685401504,2.2046065806109896,0.034563007876126234,signal
BTCUSDT,LONG,2024-11-18 20:30:00,91437.726015,2024-11-18 23:00:00,90883.705415,0.0003834277006534191,-0.24727417496675957,-0.6058993635833683,0.03484733019413615,signal
BTCUSDT,LONG,2024-11-19 09:45:00,91740.22719,2024-11-19 12:45:00,92421.75600500002,0.0003820556851107202,0.22507170102790094,0.7428898269333055,0.03531025730962609,signal
ETHUSDT,LONG,2024-11-20 14:00:00,3150.7745999999997,2024-11-20 14:30:00,3106.50597,0.011126319894538715,-0.5271109178494829,-1.4050078352161268,0.03456397917651429,signal
BTCUSDT,LONG,2024-11-24 05:45:00,98313.57222,2024-11-24 08:30:00,98032.07944,0.00035637856974869356,-0.13525452659130133,-0.28632138334887625,0.03493653226031751,signal
ETHUSDT,LONG,2024-11-28 08:45:00,3630.95457,2024-11-28 13:00:00,3597.6003000000005,0.00964784587113655,-0.3565059493046222,-0.9186088494629489,0.034709093200354625,signal
BTCUSDT,LONG,2024-11-29 09:30:00,96525.54865499999,2024-11-29 11:15:00,96927.541985,0.00036277635045866554,0.11067065322588297,0.4164631391392655,0.035163019940247384,signal
ETHUSDT,LONG,2024-11-30 01:30:00,3618.2282099999998,2024-11-30 06:00:00,3715.131505,0.00967872453197882,0.9019425641091103,2.6781974318861463,0.035957734436970895,signal
