symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl,pnl_pct,fees,exit_reason
BTCUSDT,LONG,2024-01-07 06:00:00,44039.718855,2024-01-07 09:30:00,43926.035995000006,0.0007947371352491347,-0.12525764249284,-0.258137115666638,0.03490965200951668,signal
BTCUSDT,LONG,2024-01-09 13:45:00,46857.416999999994,2024-01-09 14:45:00,46537.81945,0.0007468271454765156,-0.2734398328243265,-0.6820639515831428,0.03475570685654497,signal
BTCUSDT,LONG,2024-01-14 15:45:00,42925.832189999994,2024-01-14 18:30:00,42846.566,0.0008149776952449928,-0.09951917244488995,-0.1846584817485744,0.03491899560784247,signal
BTCUSDT,LONG,2024-01-26 08:15:00,40183.591755,2024-01-26 10:30:00,40621.669005,0.000870476895172993,0.3459759001137075,1.0901893804589846,0.035360224312217414,signal
BTCUSDT,LONG,2024-01-30 08:30:00,43434.906599999995,2024-01-30 09:45:00,43302.7378,0.0008055680516464814,-0.14135426482495161,-0.3042916638848999,0.034883302120504445,signal
BTCUSDT,LONG,2024-02-02 06:15:00,43225.42191,2024-02-02 08:30:00,42985.04672500001,0.0008093293135396514,-0.2293317418264226,-0.5560967929948192,0.034789058358414095,signal
BTCUSDT,LONG,2024-02-10 03:00:00,47459.69799,2024-02-10 06:15:00,47277.819265000006,0.0007369273612371275,-0.16887172747542178,-0.38322773364111545,0.034840318596002284,signal
BTCUSDT,LONG,2024-02-11 17:00:00,48379.557689999994,2024-02-11 18:15:00,48081.937005,0.0007227683976820976,-0.24986293018104966,-0.6151785985871308,0.034752104566555406,signal
BTCUSDT,LONG,2024-02-18 14:45:00,51907.941,2024-02-18 18:15:00,51691.111515000004,0.0006734469844811382,-0.18083438599409965,-0.41771929462583524,0.034811223174254995,signal
BTCUSDT,LONG,2024-02-25 14:30:00,51779.877,2024-02-25 15:30:00,51529.332445,0.0006749667178611345,-0.20388982036030567,-0.4838647164032476,0.03478058439397692,signal
BTCUSDT,LONG,2024-03-20 17:15:00,64118.253104999996,2024-03-20 19:45:00,65751.56777000001,0.0005449514382391811,0.8542457643661606,2.547347418098397,0.035831411422742494,signal
BTCUSDT,LONG,2024-03-25 10:00:00,67325.90612999999,2024-03-25 10:30:00,66926.529995,0.0005194138766507496,-0.2422040749176205,-0.5931983065015513,0.03476256839548563,signal
BTCUSDT,LONG,2024-03-25 13:30:00,67218.60250499999,2024-03-25 14:00:00,68548.26872000001,0.000520098715328671,0.6559058237381699,1.9781223730456363,0.03565186649927652,signal
