symbol,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl,pnl_pct,fees,exit_reason
BTCUSDT,LONG,2024-10-14 14:00:00,65490.729,2024-10-14 17:15:00,65536.545335,0.0005329831004467549,-0.010510538845808753,0.06995850511910344,0.03492987112521761,signal
BTCUSDT,LONG,2024-10-14 22:15:00,66137.86240499999,2024-10-15 03:00:00,65650.148505,0.0005277440329040197,-0.2920345746221179,-0.7374201134796835,0.0346464741327765,signal
BTCUSDT,LONG,2024-10-15 13:30:00,66473.209995,2024-10-15 14:45:00,65343.312000000005,0.0005249094994901022,-0.6273935162272615,-1.6997794977630554,0.0342993251969456,stop_loss
BTCUSDT,LONG,2024-10-16 01:15:00,67516.371315,2024-10-16 04:15:00,67008.469005,0.0005164560639307127,-0.29691615803625715,-0.7522654137177403,0.034606930152345464,signal
BTCUSDT,LONG,2024-10-16 09:30:00,67432.19924999999,2024-10-16 13:30:00,67200.34302000001,0.0005169285190015482,-0.15459087138889444,-0.343836079170999,0.034737773793724634,signal
BTCUSDT,LONG,2024-10-17 15:30:00,67504.91558999999,2024-10-17 18:00:00,66826.579995,0.0005162734578553082,-0.3847074527476492,-1.0048684441292506,0.034500789530663004,signal
BTCUSDT,LONG,2024-10-18 01:00:00,67516.871565,2024-10-18 09:30:00,67776.104995,0.0005159645410203781,0.09878519082119805,0.38395355707563805,0.03497006690589413,signal
BTCUSDT,LONG,2024-10-18 13:30:00,68215.180545,2024-10-18 20:15:00,68513.27622500001,0.000510715497351149,0.11725129152702812,0.436993170168869,0.034990791942407534,signal
BTCUSDT,LONG,2024-10-19 03:00:00,68640.303,2024-10-19 04:45:00,68299.842995,0.0005075944129339942,-0.20748421507401113,-0.4960059762556712,0.034668618708531,signal
BTCUSDT,LONG,2024-10-19 20:30:00,68290.20804,2024-10-20 01:00:00,68175.904995,0.0005100724380099315,-0.0930774829094386,-0.16737838158736015,0.03477465007433312,signal
BTCUSDT,LONG,2024-10-20 06:45:00,68434.21000499999,2024-10-20 12:45:00,68234.22582,0.0005089337049316413,-0.13650538954948913,-0.2922283825375758,0.03472669734971486,signal
BTCUSDT,LONG,2024-10-20 14:00:00,68630.59815,2024-10-21 02:45:00,68675.645,0.0005073900023501244,-0.011989014350581213,0.06563668569745491,0.03484533567794631,signal
BTCUSDT,LONG,2024-10-22 06:00:00,67746.15615,2024-10-22 07:45:00,67368.299,0.0005139899137191002,-0.2288413901170557,-0.5577543752642802,0.03462662619041255,signal
BTCUSDT,LONG,2024-10-23 13:45:00,66833.4,2024-10-23 15:15:00,66111.36778,0.000520871492042178,-0.4105215265104406,-1.080346383694371,0.03443552677651777,signal
BTCUSDT,LONG,2024-10-24 00:45:00,67465.72600499999,2024-10-24 06:45:00,67086.430005,0.0005157585662651564,-0.23022556210532888,-0.5622054670720913,0.03460040095522657,signal
BTCUSDT,LONG,2024-10-24 12:45:00,67551.508875,2024-10-24 16:00:00,67360.303,0.0005149662966842043,-0.1331528671324486,-0.28305196757901385,0.0346882857794359,signal
BTCUSDT,LONG,2024-10-24 19:15:00,68128.04699999999,2024-10-24 23:15:00,68098.023955,0.0005105220831323206,-0.05009297252207384,-0.04406855373381606,0.03476554504670127,signal
BTCUSDT,LONG,2024-10-25 11:00:00,67974.13008,2024-10-25 13:30:00,67738.114,0.000511634379854086,-0.15541108867526837,-0.3472145648973067,0.03465714794887538,signal
BTCUSDT,LONG,2024-10-25 13:45:00,68368.167,2024-10-25 15:45:00,67656.164995,0.0005085882333942344,-0.3965249713291398,-1.0414232767129799,0.034409129433035895,signal
BTCUSDT,LONG,2024-10-27 03:45:00,67323.214785,2024-10-27 09:30:00,67092.437,0.0005162580250860914,-0.1537778925416748,-0.3427907977018011,0.03463700902383301,signal
BTCUSDT,LONG,2024-10-27 12:15:00,67403.33482499998,2024-10-27 18:45:00,67526.22,0.0005155464682286978,0.028540113735090494,0.18231319758742762,0.034812904233834055,signal
BTCUSDT,LONG,2024-10-27 22:00:00,68276.121,2024-10-28 00:30:00,67852.057,0.0005089529600774084,-0.2503621333197564,-0.6211014829035154,0.03453350525749104,signal
BTCUSDT,LONG,2024-10-28 07:00:00,68484.22499999999,2024-10-28 15:15:00,68486.769485,0.0005072606864456906,-0.03344992849365517,0.003715432276565599,0.034740645701408876,signal
BTCUSDT,LONG,2024-10-28 19:00:00,69628.71695999999,2024-10-29 20:00:00,72401.781,0.0004988885315700265,1.3473294286591067,3.982644174806596,0.036120418206144644,signal
BTCUSDT,LONG,2024-10-30 20:45:00,72893.56856999999,2024-10-31 00:30:00,72025.978995,0.00047717390954714643,-0.44836002737109765,-1.1902141602065224,0.0343689179860048,signal
BTCUSDT,LONG,2024-10-31 10:45:00,72675.589635,2024-10-31 12:00:00,72164.149875,0.00047837243931861444,-0.27918002596278163,-0.7037297702964744,0.034521340407057836,signal
